,A3_1 POSFB,A3_2 POSFB,A3_1 VELFB,A3_2 VELFB,A3_1 POSSP,A3_2 POSSP,A3_1 VELSP,A3_2 VELSP,A3_1 TORQUE,A3_2 TORQUE,time,A3_1 ACCSP
171,0.799991,0.799991,0.0,0.0,0.799995,0,0.0,0,12.7373,13.2267,0.6879482100000002,0.0
172,0.799991,0.799991,3.6242800000000005e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7102,13.2267,0.6919391600000002,0.0
173,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.7102,13.2267,0.6959430200000002,0.0
174,0.799991,0.799991,0.0,1.81205e-06,0.799995,0,0.0,0,12.7237,13.2131,0.6999430700000002,0.0
175,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.7373,13.2131,0.7039486200000002,0.0
176,0.799991,0.799991,3.6242800000000005e-06,1.81205e-06,0.799995,0,0.0,0,12.7509,13.2131,0.7079446500000003,0.0
177,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7373,13.2267,0.7119413600000003,0.0
178,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.7509,13.2403,0.7159408500000003,0.0
179,0.799991,0.799991,-1.8122299999999998e-06,0.0,0.799995,0,0.0,0,12.7373,13.2539,0.7199467700000003,0.0
180,0.799991,0.799991,3.6242800000000005e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.7373,13.2267,0.7239432200000003,0.0
181,0.799991,0.799991,-1.81205e-06,0.0,0.799995,0,0.0,0,12.7373,13.1995,0.7279467900000003,0.0
182,0.799991,0.799991,7.248739999999999e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7102,13.2267,0.7319396800000003,0.0
183,0.799991,0.799991,0.0,0.0,0.799995,0,0.0,0,12.7373,13.2267,0.7359404300000003,0.0
184,0.799991,0.799991,3.6242800000000005e-06,3.6244599999999995e-06,0.799995,0,0.0,0,12.7102,13.2403,0.7399473300000003,0.0
185,0.799991,0.799991,-3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.7237,13.2539,0.7439443200000003,0.0
186,0.799991,0.799991,3.6242800000000005e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7645,13.2403,0.7479438300000003,0.0
187,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.7102,13.1995,0.7519432700000003,0.0
188,0.799991,0.799991,-1.81205e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.7645,13.2403,0.7559367200000002,0.0
189,0.799991,0.799991,-1.8122299999999998e-06,1.81205e-06,0.799995,0,0.0,0,12.7373,13.2403,0.7599514600000002,0.0
190,0.799991,0.799991,0.0,0.0,0.799995,0,0.0,0,12.7645,13.2403,0.7639418700000002,0.0
191,0.799991,0.799991,-3.6242800000000005e-06,1.81205e-06,0.799995,0,0.0,0,12.7509,13.2267,0.7679515400000002,0.0
192,0.799991,0.799991,0.0,5.436509999999999e-06,0.799995,0,0.0,0,12.7781,13.2539,0.7719413200000003,0.0
193,0.799991,0.799991,3.6242800000000005e-06,1.81205e-06,0.799995,0,0.0,0,12.7509,13.2675,0.7759400400000003,0.0
194,0.799991,0.799991,1.81205e-06,0.0,0.799995,0,0.0,0,12.7645,13.2811,0.7799478500000002,0.0
195,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.7645,13.2403,0.7839433400000002,0.0
196,0.799991,0.799991,-5.436509999999999e-06,0.0,0.799995,0,0.0,0,12.7781,13.2675,0.7879472600000003,0.0
197,0.799991,0.799991,-3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.7781,13.2675,0.7919400900000002,0.0
198,0.799991,0.799991,1.81205e-06,-1.8122299999999998e-06,0.799995,0,0.0,0,12.7781,13.2267,0.7959390000000002,0.0
199,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7509,13.2539,0.7999431700000001,0.0
200,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.7645,13.2267,0.8039444600000002,0.0
201,0.799991,0.799991,9.06097e-06,1.81205e-06,0.799995,0,0.0,0,12.8053,13.2539,0.8079508000000002,0.0
202,0.799991,0.799991,1.81205e-06,0.0,0.799995,0,0.0,0,12.7645,13.2811,0.8119390100000002,0.0
203,0.799991,0.799991,7.248739999999999e-06,1.81205e-06,0.799995,0,0.0,0,12.7645,13.2675,0.8159418900000003,0.0
